scan_file,image,bucket,bucket_label,rule_label,total_dependency_count,vuln_total,critical_cve_count,high_cve_count,cvss_ge_7_count,max_cvss,unique_cwe_count,top25_cwe_count,base_image_age_days
data/scans/high-qual/envoyproxy-envoy-v1.30.1.json,envoyproxy/envoy:v1.30.1,high-qual,ALLOW,WARN,104.0,70.0,5.0,46.0,22.0,9.8,43.0,26.0,725.0
data/scans/high-qual/coredns-coredns-1.11.1.json,coredns/coredns:1.11.1,high-qual,ALLOW,WARN,118.0,75.0,5.0,48.0,32.0,10.0,21.0,17.0,973.0
data/scans/high-qual/varnish-7.5-alpine.json,varnish:7.5-alpine,high-qual,ALLOW,WARN,42.0,8.0,0.0,4.0,3.0,7.8,13.0,4.0,423.0
data/scans/high-qual/ubuntu-squid-6.1-23.10_beta.json,ubuntu/squid:6.1-23.10_beta,high-qual,ALLOW,ALLOW,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0
data/scans/high-qual/keycloak-keycloak-24.0.json,keycloak/keycloak:24.0,high-qual,ALLOW,WARN,468.0,135.0,2.0,60.0,44.0,9.8,71.0,48.0,421.0
data/scans/high-qual/keycloak-keycloak-23.0.json,keycloak/keycloak:23.0,high-qual,ALLOW,WARN,480.0,182.0,4.0,87.0,61.0,10.0,85.0,69.0,817.0
data/scans/high-qual/minio-minio-RELEASE.2024-04-06T05-26-02Z.json,minio/minio:RELEASE.2024-04-06T05-26-02Z,high-qual,ALLOW,WARN,358.0,85.0,6.0,59.0,36.0,10.0,35.0,22.0,775.0
data/scans/high-qual/wordpress-6.5-php8.2-apache.json,wordpress:6.5-php8.2-apache,high-qual,ALLOW,BLOCK,247.0,4058.0,57.0,3068.0,1117.0,10.0,131.0,1473.0,647.0
data/scans/high-qual/drupal-10.2-php8.2-apache.json,drupal:10.2-php8.2-apache,high-qual,ALLOW,BLOCK,258.0,3000.0,30.0,2219.0,771.0,10.0,122.0,998.0,487.0
data/scans/high-qual/ghost-5.82-alpine.json,ghost:5.82-alpine,high-qual,ALLOW,WARN,2528.0,168.0,13.0,106.0,103.0,10.0,69.0,72.0,684.0
data/scans/high-qual/solr-9.6-slim.json,solr:9.6-slim,high-qual,ALLOW,WARN,275.0,120.0,4.0,60.0,38.0,9.8,62.0,43.0,537.0
data/scans/high-qual/redis-7.4-alpine.json,redis:7.4-alpine,high-qual,ALLOW,ALLOW,23.0,97.0,6.0,81.0,53.0,10.0,28.0,29.0,50.0
data/scans/high-qual/memcached-1.6.26-alpine.json,memcached:1.6.26-alpine,high-qual,ALLOW,WARN,20.0,18.0,1.0,7.0,7.0,7.8,13.0,10.0,726.0
data/scans/high-qual/solr-9.5-slim.json,solr:9.5-slim,high-qual,ALLOW,WARN,276.0,127.0,6.0,65.0,43.0,9.8,64.0,44.0,598.0
data/scans/high-qual/influxdb-2.7.json,influxdb:2.7,high-qual,ALLOW,WARN,578.0,201.0,13.0,122.0,81.0,10.0,76.0,48.0,7.0
data/scans/high-qual/neo4j-5-community.json,neo4j:5-community,high-qual,ALLOW,WARN,340.0,482.0,7.0,182.0,74.0,10.0,63.0,89.0,7.0
data/scans/aged-stale/nginx-1.18.0.json,nginx:1.18.0,aged-stale,WARN,BLOCK,136.0,279.0,44.0,180.0,136.0,10.0,83.0,155.0,1801.0
data/scans/aged-stale/nginx-1.19.0.json,nginx:1.19.0,aged-stale,WARN,BLOCK,136.0,332.0,46.0,222.0,173.0,10.0,89.0,178.0,2106.0
data/scans/aged-stale/nginx-1.20.0.json,nginx:1.20.0,aged-stale,WARN,BLOCK,136.0,277.0,44.0,179.0,135.0,10.0,82.0,155.0,1769.0
data/scans/aged-stale/nginx-1.21.0.json,nginx:1.21.0,aged-stale,WARN,WARN,136.0,252.0,30.0,157.0,113.0,10.0,80.0,133.0,1727.0
data/scans/aged-stale/nginx-1.22.0.json,nginx:1.22.0,aged-stale,WARN,BLOCK,143.0,346.0,18.0,177.0,114.0,10.0,94.0,156.0,1257.0
data/scans/aged-stale/alpine-3.12.json,alpine:3.12,aged-stale,WARN,WARN,15.0,1.0,1.0,1.0,1.0,9.8,2.0,1.0,1441.0
data/scans/aged-stale/alpine-3.13.json,alpine:3.13,aged-stale,WARN,WARN,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222.0
data/scans/aged-stale/alpine-3.14.json,alpine:3.14,aged-stale,WARN,WARN,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083.0
data/scans/aged-stale/ubuntu-16.04.json,ubuntu:16.04,aged-stale,WARN,WARN,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1238.0
data/scans/aged-stale/ubuntu-18.04.json,ubuntu:18.04,aged-stale,WARN,WARN,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.0
data/scans/aged-stale/debian-buster.json,debian:buster,aged-stale,WARN,WARN,92.0,38.0,2.0,22.0,18.0,9.8,29.0,18.0,641.0
data/scans/aged-stale/debian-stretch.json,debian:stretch,aged-stale,WARN,WARN,84.0,33.0,2.0,16.0,17.0,9.8,21.0,17.0,1362.0
data/scans/aged-stale/python-3.6.15.json,python:3.6.15,aged-stale,WARN,BLOCK,430.0,6975.0,97.0,4410.0,1961.0,10.0,195.0,2600.0,1545.0
data/scans/aged-stale/python-3.7.12.json,python:3.7.12,aged-stale,WARN,BLOCK,430.0,6868.0,82.0,4356.0,1922.0,10.0,194.0,2556.0,1469.0
data/scans/aged-stale/python-3.8.10.json,python:3.8.10,aged-stale,WARN,BLOCK,434.0,1480.0,49.0,1018.0,585.0,10.0,147.0,741.0,1721.0
data/scans/aged-stale/python-3.9.5.json,python:3.9.5,aged-stale,WARN,BLOCK,434.0,1480.0,49.0,1018.0,585.0,10.0,147.0,741.0,1721.0
data/scans/aged-stale/node-10.24.1.json,node:10.24.1,aged-stale,WARN,BLOCK,851.0,540.0,39.0,364.0,285.0,10.0,93.0,274.0,1801.0
data/scans/aged-stale/node-12.22.9.json,node:12.22.9,aged-stale,WARN,BLOCK,853.0,353.0,26.0,238.0,196.0,10.0,78.0,175.0,1508.0
data/scans/aged-stale/node-14.17.0.json,node:14.17.0,aged-stale,WARN,BLOCK,851.0,531.0,39.0,359.0,279.0,10.0,91.0,268.0,1753.0
data/scans/aged-stale/node-15.14.0.json,node:15.14.0,aged-stale,WARN,BLOCK,667.0,532.0,38.0,359.0,279.0,10.0,94.0,267.0,0.0
data/scans/aged-stale/node-16.13.0.json,node:16.13.0,aged-stale,WARN,BLOCK,637.0,1353.0,48.0,926.0,537.0,10.0,149.0,670.0,0.0
data/scans/aged-stale/golang-1.15.15.json,golang:1.15.15,aged-stale,WARN,BLOCK,238.0,1210.0,53.0,920.0,517.0,10.0,142.0,567.0,0.0
data/scans/aged-stale/golang-1.16.15.json,golang:1.16.15,aged-stale,WARN,BLOCK,241.0,6430.0,62.0,4140.0,1748.0,10.0,177.0,2262.0,0.0
data/scans/aged-stale/golang-1.17.13.json,golang:1.17.13,aged-stale,WARN,BLOCK,241.0,5810.0,57.0,3843.0,1584.0,10.0,172.0,2016.0,0.0
data/scans/aged-stale/rust-1.50.0.json,rust:1.50.0,aged-stale,WARN,BLOCK,414.0,1623.0,63.0,1129.0,647.0,10.0,150.0,817.0,0.0
data/scans/aged-stale/rust-1.55.0.json,rust:1.55.0,aged-stale,WARN,BLOCK,410.0,7102.0,98.0,4478.0,1989.0,10.0,197.0,2662.0,0.0
data/scans/aged-stale/ruby-2.5.9.json,ruby:2.5.9,aged-stale,WARN,BLOCK,447.0,1465.0,50.0,1012.0,580.0,10.0,148.0,730.0,0.0
data/scans/aged-stale/ruby-2.6.8.json,ruby:2.6.8,aged-stale,WARN,BLOCK,454.0,7118.0,100.0,4491.0,2000.0,10.0,198.0,2666.0,0.0
data/scans/aged-stale/ruby-2.7.4.json,ruby:2.7.4,aged-stale,WARN,BLOCK,465.0,7123.0,100.0,4494.0,2003.0,10.0,199.0,2665.0,0.0
data/scans/aged-stale/php-7.2.34.json,php:7.2.34,aged-stale,WARN,BLOCK,160.0,1237.0,22.0,918.0,491.0,10.0,132.0,612.0,0.0
data/scans/aged-stale/php-7.3.33.json,php:7.3.33,aged-stale,WARN,BLOCK,168.0,6139.0,47.0,3941.0,1615.0,10.0,156.0,2174.0,0.0
data/scans/aged-stale/php-7.4.26.json,php:7.4.26,aged-stale,WARN,BLOCK,169.0,6516.0,49.0,4132.0,1726.0,10.0,160.0,2349.0,0.0
data/scans/aged-stale/postgres-9.6.24.json,postgres:9.6.24,aged-stale,WARN,WARN,136.0,158.0,12.0,120.0,95.0,10.0,53.0,50.0,0.0
data/scans/aged-stale/postgres-12.14.json,postgres:12.14,aged-stale,WARN,WARN,152.0,272.0,17.0,173.0,121.0,10.0,90.0,85.0,0.0
data/scans/aged-stale/mysql-5.6.51.json,mysql:5.6.51,aged-stale,WARN,WARN,117.0,150.0,11.0,113.0,86.0,10.0,45.0,49.0,0.0
data/scans/aged-stale/mysql-5.7.30.json,mysql:5.7.30,aged-stale,WARN,WARN,130.0,267.0,24.0,198.0,155.0,10.0,76.0,97.0,0.0
data/scans/aged-stale/mysql-5.7.35.json,mysql:5.7.35,aged-stale,WARN,WARN,130.0,219.0,20.0,159.0,122.0,10.0,71.0,73.0,0.0
data/scans/aged-stale/mariadb-10.3.34.json,mariadb:10.3.34,aged-stale,WARN,WARN,189.0,520.0,18.0,275.0,154.0,10.0,76.0,124.0,0.0
data/scans/aged-stale/mariadb-10.4.24.json,mariadb:10.4.24,aged-stale,WARN,WARN,189.0,483.0,18.0,238.0,119.0,10.0,75.0,105.0,0.0
data/scans/aged-stale/redis-5.0.14.json,redis:5.0.14,aged-stale,WARN,WARN,102.0,251.0,14.0,168.0,116.0,10.0,84.0,71.0,0.0
data/scans/aged-stale/redis-6.0.9.json,redis:6.0.9,aged-stale,WARN,WARN,89.0,223.0,20.0,163.0,122.0,10.0,70.0,79.0,0.0
data/scans/aged-stale/redis-6.2.5.json,redis:6.2.5,aged-stale,WARN,WARN,89.0,207.0,16.0,150.0,113.0,10.0,68.0,68.0,0.0
data/scans/aged-stale/mongo-4.0.28.json,mongo:4.0.28,aged-stale,WARN,ALLOW,143.0,107.0,7.0,92.0,64.0,10.0,29.0,28.0,0.0
data/scans/aged-stale/mongo-4.2.10.json,mongo:4.2.10,aged-stale,WARN,WARN,147.0,245.0,21.0,190.0,150.0,10.0,72.0,94.0,0.0
data/scans/aged-stale/mongo-4.4.5.json,mongo:4.4.5,aged-stale,WARN,WARN,304.0,223.0,22.0,172.0,134.0,10.0,70.0,86.0,0.0
data/scans/aged-stale/tomcat-8.5.60.json,tomcat:8.5.60,aged-stale,WARN,BLOCK,212.0,300.0,52.0,210.0,182.0,10.0,107.0,122.0,0.0
data/scans/aged-stale/tomcat-9.0.40.json,tomcat:9.0.40,aged-stale,WARN,BLOCK,215.0,305.0,51.0,215.0,185.0,10.0,109.0,123.0,0.0
data/scans/aged-stale/httpd-2.4.41.json,httpd:2.4.41,aged-stale,WARN,BLOCK,121.0,1406.0,39.0,1067.0,573.0,10.0,135.0,698.0,0.0
data/scans/aged-stale/httpd-2.4.46.json,httpd:2.4.46,aged-stale,WARN,WARN,111.0,188.0,32.0,117.0,103.0,10.0,73.0,82.0,0.0
data/scans/aged-stale/wordpress-5.4.2.json,wordpress:5.4.2,aged-stale,WARN,BLOCK,223.0,1674.0,68.0,1167.0,669.0,10.0,148.0,871.0,0.0
data/scans/aged-stale/wordpress-5.7.2.json,wordpress:5.7.2,aged-stale,WARN,BLOCK,224.0,1343.0,51.0,930.0,521.0,10.0,137.0,686.0,0.0
data/scans/aged-stale/ghost-3.42.5.json,ghost:3.42.5,aged-stale,WARN,WARN,2313.0,353.0,37.0,247.0,213.0,10.0,93.0,121.0,0.0
data/scans/aged-stale/caddy-2.3.0.json,caddy:2.3.0,aged-stale,WARN,WARN,102.0,151.0,17.0,128.0,99.0,10.0,46.0,53.0,0.0
data/scans/aged-stale/haproxy-2.2.14.json,haproxy:2.2.14,aged-stale,WARN,WARN,89.0,108.0,12.0,65.0,55.0,10.0,51.0,47.0,0.0
data/scans/aged-stale/vault-1.7.3.json,vault:1.7.3,aged-stale,WARN,WARN,22.0,116.0,10.0,104.0,77.0,10.0,35.0,41.0,0.0
data/scans/aged-stale/python-2.7.18.json,python:2.7.18,aged-stale,WARN,BLOCK,449.0,1939.0,71.0,1373.0,800.0,10.0,159.0,978.0,0.0
data/scans/aged-stale/python-2.7.18-slim.json,python:2.7.18-slim,aged-stale,WARN,WARN,98.0,153.0,14.0,95.0,79.0,10.0,59.0,73.0,0.0
data/scans/aged-stale/python-3.4.10.json,python:3.4.10,aged-stale,WARN,BLOCK,431.0,1176.0,85.0,843.0,600.0,10.0,111.0,626.0,0.0
data/scans/aged-stale/python-3.5.10.json,python:3.5.10,aged-stale,WARN,BLOCK,434.0,1803.0,67.0,1262.0,739.0,10.0,157.0,913.0,0.0
data/scans/aged-stale/python-3.6.15-slim.json,python:3.6.15-slim,aged-stale,WARN,WARN,109.0,234.0,36.0,135.0,100.0,10.0,87.0,80.0,0.0
data/scans/aged-stale/python-3.8.19.json,python:3.8.19,aged-stale,WARN,BLOCK,433.0,3809.0,53.0,2820.0,1062.0,10.0,148.0,1377.0,0.0
data/scans/aged-stale/python-3.9.18.json,python:3.9.18,aged-stale,WARN,BLOCK,433.0,4891.0,63.0,3620.0,1334.0,10.0,161.0,1792.0,0.0
data/scans/aged-stale/python-3.10.14.json,python:3.10.14,aged-stale,WARN,BLOCK,433.0,3808.0,53.0,2819.0,1061.0,10.0,148.0,1377.0,0.0
data/scans/aged-stale/node-4.9.1.json,node:4.9.1,aged-stale,WARN,BLOCK,593.0,941.0,86.0,651.0,520.0,10.0,106.0,496.0,0.0
data/scans/aged-stale/node-6.17.1.json,node:6.17.1,aged-stale,WARN,BLOCK,681.0,1176.0,84.0,833.0,603.0,10.0,118.0,600.0,0.0
data/scans/aged-stale/node-8.17.0.json,node:8.17.0,aged-stale,WARN,BLOCK,845.0,1050.0,74.0,741.0,543.0,10.0,111.0,537.0,0.0
data/scans/aged-stale/node-9.11.2.json,node:9.11.2,aged-stale,WARN,BLOCK,860.0,902.0,88.0,625.0,496.0,10.0,104.0,464.0,0.0
data/scans/aged-stale/node-11.15.0.json,node:11.15.0,aged-stale,WARN,BLOCK,841.0,1154.0,80.0,813.0,590.0,10.0,115.0,590.0,0.0
data/scans/aged-stale/node-13.14.0.json,node:13.14.0,aged-stale,WARN,BLOCK,850.0,949.0,64.0,661.0,499.0,10.0,109.0,478.0,0.0
data/scans/aged-stale/node-17.9.1.json,node:17.9.1,aged-stale,WARN,BLOCK,614.0,6645.0,84.0,4305.0,1857.0,10.0,196.0,2454.0,0.0
data/scans/aged-stale/golang-1.13.15.json,golang:1.13.15,aged-stale,WARN,BLOCK,238.0,1489.0,57.0,1131.0,637.0,10.0,147.0,700.0,0.0
data/scans/aged-stale/golang-1.14.15.json,golang:1.14.15,aged-stale,WARN,BLOCK,238.0,1370.0,57.0,1036.0,579.0,10.0,145.0,636.0,0.0
data/scans/aged-stale/golang-1.18.10.json,golang:1.18.10,aged-stale,WARN,BLOCK,242.0,5318.0,54.0,3631.0,1423.0,10.0,167.0,1848.0,0.0
data/scans/aged-stale/golang-1.19.13.json,golang:1.19.13,aged-stale,WARN,BLOCK,245.0,5405.0,48.0,3995.0,1448.0,10.0,155.0,1948.0,0.0
data/scans/aged-stale/golang-1.20.14.json,golang:1.20.14,aged-stale,WARN,BLOCK,247.0,4734.0,43.0,3553.0,1253.0,10.0,145.0,1678.0,0.0
data/scans/aged-stale/rust-1.45.2.json,rust:1.45.2,aged-stale,WARN,BLOCK,414.0,1790.0,66.0,1250.0,728.0,10.0,157.0,906.0,0.0
data/scans/aged-stale/rust-1.48.0.json,rust:1.48.0,aged-stale,WARN,BLOCK,414.0,1666.0,63.0,1163.0,674.0,10.0,154.0,839.0,0.0
data/scans/aged-stale/rust-1.60.0.json,rust:1.60.0,aged-stale,WARN,BLOCK,410.0,6632.0,85.0,4295.0,1849.0,10.0,192.0,2449.0,0.0
data/scans/aged-stale/rust-1.65.0.json,rust:1.65.0,aged-stale,WARN,BLOCK,410.0,6007.0,74.0,3994.0,1671.0,10.0,184.0,2215.0,0.0
data/scans/aged-stale/ruby-2.2.10.json,ruby:2.2.10,aged-stale,WARN,BLOCK,392.0,892.0,81.0,622.0,492.0,10.0,95.0,484.0,0.0
data/scans/aged-stale/ruby-2.3.8.json,ruby:2.3.8,aged-stale,WARN,BLOCK,425.0,1170.0,85.0,842.0,599.0,10.0,111.0,622.0,0.0
data/scans/aged-stale/ruby-2.4.10.json,ruby:2.4.10,aged-stale,WARN,BLOCK,431.0,1937.0,73.0,1377.0,804.0,10.0,160.0,977.0,0.0
data/scans/aged-stale/php-5.6.40.json,php:5.6.40,aged-stale,WARN,BLOCK,156.0,786.0,38.0,608.0,395.0,10.0,95.0,433.0,0.0
data/scans/aged-stale/php-5.6.40-fpm.json,php:5.6.40-fpm,aged-stale,WARN,BLOCK,156.0,786.0,38.0,608.0,395.0,10.0,95.0,433.0,0.0
data/scans/aged-stale/php-7.0.33.json,php:7.0.33,aged-stale,WARN,BLOCK,156.0,792.0,38.0,612.0,398.0,10.0,95.0,436.0,0.0
data/scans/aged-stale/php-7.0.33-fpm.json,php:7.0.33-fpm,aged-stale,WARN,BLOCK,156.0,792.0,38.0,612.0,398.0,10.0,95.0,436.0,0.0
data/scans/aged-stale/php-7.1.33.json,php:7.1.33,aged-stale,WARN,BLOCK,158.0,1510.0,35.0,1137.0,610.0,10.0,137.0,757.0,0.0
data/scans/aged-stale/php-8.0.30.json,php:8.0.30,aged-stale,WARN,BLOCK,169.0,4117.0,41.0,2889.0,1093.0,10.0,136.0,1474.0,0.0
data/scans/aged-stale/openjdk-8u332-jre-slim.json,openjdk:8u332-jre-slim,aged-stale,WARN,WARN,101.0,170.0,12.0,89.0,59.0,10.0,74.0,59.0,0.0
data/scans/aged-stale/openjdk-11.0.11-jre-slim.json,openjdk:11.0.11-jre-slim,aged-stale,WARN,WARN,91.0,103.0,10.0,61.0,51.0,10.0,50.0,43.0,0.0
data/scans/aged-stale/tomcat-6.0.53-jre8.json,tomcat:6.0.53-jre8,aged-stale,WARN,BLOCK,180.0,472.0,99.0,321.0,228.0,10.0,77.0,158.0,0.0
data/scans/aged-stale/tomcat-9.0.89-jre11.json,tomcat:9.0.89-jre11,aged-stale,WARN,WARN,164.0,139.0,15.0,91.0,62.0,9.8,75.0,48.0,0.0
data/scans/aged-stale/ubuntu-14.04.json,ubuntu:14.04,aged-stale,WARN,ALLOW,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/scans/aged-stale/debian-jessie.json,debian:jessie,aged-stale,WARN,ALLOW,112.0,26.0,2.0,10.0,11.0,9.8,17.0,7.0,0.0
data/scans/aged-stale/debian-wheezy.json,debian:wheezy,aged-stale,WARN,WARN,81.0,55.0,11.0,32.0,29.0,9.8,22.0,21.0,0.0
data/scans/aged-stale/alpine-3.10.json,alpine:3.10,aged-stale,WARN,ALLOW,15.0,1.0,1.0,1.0,1.0,9.1,1.0,1.0,0.0
data/scans/aged-stale/alpine-3.11.json,alpine:3.11,aged-stale,WARN,ALLOW,15.0,1.0,1.0,1.0,1.0,9.8,2.0,1.0,0.0
data/scans/aged-stale/alpine-3.15.json,alpine:3.15,aged-stale,WARN,ALLOW,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/scans/aged-stale/centos-7.json,centos:7,aged-stale,WARN,BLOCK,149.0,975.0,81.0,553.0,480.0,10.0,135.0,492.0,0.0
data/scans/aged-stale/centos-6.json,centos:6,aged-stale,WARN,BLOCK,130.0,1065.0,91.0,586.0,508.0,10.0,143.0,523.0,2747.0
data/scans/aged-stale/fedora-28.json,fedora:28,aged-stale,WARN,ALLOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/scans/aged-stale/fedora-29.json,fedora:29,aged-stale,WARN,ALLOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/scans/aged-stale/nginx-1.12.2.json,nginx:1.12.2,aged-stale,WARN,WARN,109.0,203.0,47.0,140.0,131.0,10.0,54.0,103.0,0.0
data/scans/aged-stale/nginx-1.14.0.json,nginx:1.14.0,aged-stale,WARN,WARN,109.0,200.0,47.0,138.0,129.0,10.0,53.0,103.0,0.0
data/scans/aged-stale/nginx-1.15.0.json,nginx:1.15.0,aged-stale,WARN,WARN,109.0,200.0,47.0,138.0,129.0,10.0,53.0,103.0,0.0
data/scans/aged-stale/nginx-1.16.1.json,nginx:1.16.1,aged-stale,WARN,BLOCK,119.0,274.0,44.0,184.0,137.0,10.0,70.0,154.0,0.0
data/scans/aged-stale/nginx-1.17.0.json,nginx:1.17.0,aged-stale,WARN,WARN,109.0,153.0,36.0,103.0,97.0,10.0,43.0,80.0,0.0
data/scans/aged-stale/httpd-2.2.34.json,httpd:2.2.34,aged-stale,WARN,BLOCK,132.0,427.0,26.0,335.0,205.0,10.0,68.0,241.0,0.0
data/scans/aged-stale/httpd-2.4.35.json,httpd:2.4.35,aged-stale,WARN,BLOCK,110.0,682.0,44.0,550.0,334.0,10.0,90.0,364.0,0.0
data/scans/aged-stale/httpd-2.4.38.json,httpd:2.4.38,aged-stale,WARN,BLOCK,110.0,624.0,36.0,506.0,299.0,10.0,85.0,336.0,0.0
data/scans/aged-stale/postgres-13.16.json,postgres:13.16,aged-stale,WARN,WARN,150.0,238.0,18.0,144.0,96.0,10.0,80.0,74.0,0.0
data/scans/aged-stale/postgres-14.13.json,postgres:14.13,aged-stale,WARN,WARN,150.0,238.0,18.0,144.0,96.0,10.0,80.0,74.0,0.0
data/scans/aged-stale/mysql-5.5.62.json,mysql:5.5.62,aged-stale,WARN,ALLOW,106.0,99.0,7.0,63.0,62.0,9.8,38.0,42.0,0.0
data/scans/aged-stale/mariadb-10.1.48.json,mariadb:10.1.48,aged-stale,WARN,WARN,177.0,235.0,20.0,163.0,123.0,10.0,58.0,71.0,0.0
data/scans/aged-stale/mariadb-10.2.44.json,mariadb:10.2.44,aged-stale,WARN,WARN,182.0,157.0,13.0,128.0,97.0,10.0,49.0,44.0,0.0
data/scans/aged-stale/mongo-2.6.12.json,mongo:2.6.12,aged-stale,WARN,WARN,93.0,94.0,16.0,53.0,49.0,9.8,33.0,33.0,0.0
data/scans/aged-stale/mongo-3.4.24.json,mongo:3.4.24,aged-stale,WARN,ALLOW,109.0,34.0,6.0,21.0,20.0,9.8,20.0,16.0,0.0
data/scans/aged-stale/redis-3.2.12.json,redis:3.2.12,aged-stale,WARN,WARN,77.0,77.0,13.0,47.0,46.0,9.8,36.0,36.0,0.0
data/scans/aged-stale/redis-4.0.14.json,redis:4.0.14,aged-stale,WARN,WARN,88.0,214.0,19.0,154.0,119.0,10.0,62.0,76.0,0.0
data/scans/aged-stale/cassandra-2.2.19.json,cassandra:2.2.19,aged-stale,WARN,WARN,201.0,337.0,47.0,238.0,186.0,10.0,96.0,124.0,0.0
data/scans/aged-stale/rabbitmq-3.7.28.json,rabbitmq:3.7.28,aged-stale,WARN,ALLOW,93.0,61.0,8.0,43.0,36.0,9.8,32.0,32.0,0.0
data/scans/aged-stale/rabbitmq-3.8.34.json,rabbitmq:3.8.34,aged-stale,WARN,ALLOW,95.0,39.0,4.0,24.0,18.0,9.8,27.0,17.0,0.0
data/scans/aged-stale/zookeeper-3.4.14.json,zookeeper:3.4.14,aged-stale,WARN,WARN,201.0,164.0,28.0,105.0,94.0,10.0,65.0,71.0,0.0
data/scans/aged-stale/zookeeper-3.5.10.json,zookeeper:3.5.10,aged-stale,WARN,WARN,177.0,208.0,14.0,116.0,80.0,9.8,84.0,83.0,0.0
data/scans/aged-stale/nats-2.2.6.json,nats:2.2.6,aged-stale,WARN,ALLOW,2.0,106.0,7.0,90.0,63.0,10.0,29.0,28.0,0.0
data/scans/aged-stale/elasticsearch-5.6.16.json,elasticsearch:5.6.16,aged-stale,WARN,BLOCK,335.0,461.0,52.0,275.0,218.0,10.0,85.0,180.0,0.0
data/scans/aged-stale/elasticsearch-6.8.23.json,elasticsearch:6.8.23,aged-stale,WARN,BLOCK,294.0,1043.0,84.0,584.0,512.0,10.0,141.0,530.0,1559.0
data/scans/aged-stale/kibana-5.6.16.json,kibana:5.6.16,aged-stale,WARN,WARN,1349.0,227.0,33.0,146.0,133.0,10.0,65.0,70.0,0.0
data/scans/aged-stale/kibana-6.8.23.json,kibana:6.8.23,aged-stale,WARN,BLOCK,1807.0,1112.0,98.0,635.0,561.0,10.0,153.0,547.0,0.0
data/scans/aged-stale/prom-prometheus-v2.20.0.json,prom/prometheus:v2.20.0,aged-stale,WARN,WARN,225.0,179.0,9.0,128.0,99.0,10.0,59.0,46.0,0.0
data/scans/aged-stale/grafana-grafana-7.5.17.json,grafana/grafana:7.5.17,aged-stale,WARN,WARN,278.0,140.0,11.0,113.0,84.0,10.0,40.0,41.0,0.0
data/scans/aged-stale/influxdb-1.8.10.json,influxdb:1.8.10,aged-stale,WARN,WARN,138.0,274.0,17.0,161.0,108.0,10.0,89.0,75.0,0.0
data/scans/aged-stale/jenkins-jenkins-2.235.5-lts.json,jenkins/jenkins:2.235.5-lts,aged-stale,WARN,BLOCK,349.0,309.0,51.0,183.0,169.0,10.0,90.0,140.0,0.0
data/scans/aged-stale/jenkins-jenkins-2.249.3-lts.json,jenkins/jenkins:2.249.3-lts,aged-stale,WARN,WARN,371.0,301.0,48.0,173.0,162.0,10.0,90.0,143.0,0.0
data/scans/aged-stale/gitlab-gitlab-ce-11.11.8-ce.0.json,gitlab/gitlab-ce:11.11.8-ce.0,aged-stale,WARN,WARN,586.0,299.0,35.0,198.0,186.0,10.0,100.0,115.0,0.0
data/scans/aged-stale/gitlab-gitlab-ce-12.10.14-ce.0.json,gitlab/gitlab-ce:12.10.14-ce.0,aged-stale,WARN,WARN,1443.0,426.0,39.0,294.0,259.0,10.0,104.0,141.0,0.0
data/scans/aged-stale/sonatype-nexus3-3.28.1.json,sonatype/nexus3:3.28.1,aged-stale,WARN,BLOCK,724.0,1160.0,84.0,694.0,517.0,10.0,158.0,620.0,2051.0
data/scans/aged-stale/sonarqube-7.9-community.json,sonarqube:7.9-community,aged-stale,WARN,BLOCK,547.0,334.0,51.0,225.0,206.0,10.0,105.0,167.0,0.0
data/scans/aged-stale/gitea-gitea-1.14.6.json,gitea/gitea:1.14.6,aged-stale,WARN,WARN,264.0,198.0,33.0,161.0,132.0,10.0,61.0,71.0,1712.0
data/scans/aged-stale/drupal-7.98.json,drupal:7.98,aged-stale,WARN,BLOCK,194.0,4909.0,47.0,3668.0,1328.0,10.0,153.0,1812.0,0.0
data/scans/aged-stale/drupal-8.9.20.json,drupal:8.9.20,aged-stale,WARN,BLOCK,182.0,1026.0,45.0,760.0,421.0,10.0,130.0,498.0,0.0
data/scans/aged-stale/ghost-2.38.3.json,ghost:2.38.3,aged-stale,WARN,WARN,1950.0,396.0,43.0,274.0,237.0,10.0,100.0,141.0,0.0
data/scans/aged-stale/haproxy-1.8.31.json,haproxy:1.8.31,aged-stale,WARN,WARN,89.0,75.0,5.0,41.0,34.0,9.8,41.0,29.0,0.0
data/scans/aged-stale/haproxy-1.9.16.json,haproxy:1.9.16,aged-stale,WARN,WARN,89.0,129.0,15.0,81.0,67.0,10.0,52.0,60.0,0.0
data/scans/aged-stale/consul-1.9.17.json,consul:1.9.17,aged-stale,WARN,WARN,183.0,142.0,10.0,105.0,78.0,10.0,51.0,42.0,0.0
data/scans/aged-stale/consul-1.10.12.json,consul:1.10.12,aged-stale,WARN,WARN,184.0,165.0,11.0,116.0,86.0,10.0,59.0,45.0,0.0
